ID,BPM,KEY,PART,TITLE,ARTIST,ORIGIN,SEASON,YEAR,TYPE,NOTES
K01500,122,C Major,,Hurt Locker,9MUSES,9MUSES S/S EDITION,Summer,2015,KPop,
K01501,122,C# Major,,BLIND FOR LOVE,AB6IX,6IXENSE,Fall,2019,KPop,
K01502,122,F# Major,,AH,AFTER SCHOOL,NEW SCHOOLGIRL,Winter,2009,KPop,
K01503,122,A Major,,How People Move,AKMU,SPRING,Spring,2016,KPop,
K01504,122,F Major,,Reality,AKMU,WINTER,Winter,2017,KPop,
K01505,122,F Major,,Pool Party (Feat. E-CHAN of DKB),Brave Girls,Summer Queen,Spring,2021,KPop,
K01506,122,E Major,,Ma City,BTS,The Most Beautiful Moment in Life Pt.2,Fall,2015,KPop,
K01507,122,D# Major,,Best Of Me,BTS,Love Yourself 承 Her,Summer,2017,KPop,
K01508,122,A# Major,,Trivia 承 : Love,BTS,Love Yourself 結 Answer,Summer,2018,KPop,
K01509,122,G# Major,,Blue & Grey,BTS,BE,Fall,2020,KPop,
K01510,122,D# Major,,Wish You Were Here,CL,Wish You Were Here,Winter,2021,KPop,
K01511,122,C Major,,Zombie,DAY6,The Book of Us : The Demon,Spring,2020,KPop,
K01512,122,E Major,,Let Out the Beat,EXO,XOXO,Spring,2013,KPop,
K01513,122,B Major,,Moonlight,EXO,Overdose,Summer,2014,KPop,
K01514,122,D# Major,,Winter Heat,EXO,For Life,Fall,2016,KPop,
K01515,122,A# Major,,FINGERTIP,GFRIEND,THE AWAKENING,Winter,2017,KPop,
K01516,122,G# Major,,MR. TAXI,Girls' Generation,MR. TAXI,Spring,2011,KPop,
K01517,122,E Major,,PAGE,GOT7,SPINNING TOP : BETWEEN SECURITY & INSECURITY,Spring,2019,KPop,
K01518,122,E Major,,Man In Love,INFINITE,New Challenge,Winter,2013,KPop,
K01519,122,D Major,,Last Romeo,INFINITE,Season 2,Spring,2014,KPop,
K01520,122,A Major,,WANNABE,ITZY,It'z Me,Winter,2020,KPop,
K01521,122,C Major,,Into the I-LAND,IU,I-LAND Part.1 Signal Song,Spring,2020,KPop,
K01522,122,A Major,,Up,IZ*ONE,HEART*IZ,Spring,2019,KPop,
K01523,122,A# Major,,Welcome,IZ*ONE,Oneiric Diary,Spring,2020,KPop,
K01524,122,G Major,,Merry-Go-Round,IZ*ONE,Oneiric Diary,Spring,2020,KPop,
K01525,122,C Major,,AWAKE,JBJ95,AWAKE,Winter,2019,KPop,
K01526,122,A Major,,CUPID,KARA,In Love,Spring,2015,KPop,
K01527,122,C Major,,GOOD NIGHT KISS,KIM DONG HAN,D-NIGHT,Fall,2018,KPop,
K01528,122,C# Major,,Rosy,LOONA,Olivia Hye,Winter,2018,KPop,
K01529,122,G# Major,,You're the Best,MAMAMOO,Melting,Winter,2016,KPop,
K01530,122,F Major,,KILLA,MIRAE,KILLA,Winter,2021,KPop,
K01531,122,E Major,,Breakfast,NCT 127,Sticker,Summer,2021,KPop,
K01532,122,C Major,,Promise You,NCT 127,Sticker,Summer,2021,KPop,
K01533,122,D# Major,,We Go Up,NCT DREAM,We Go Up,Summer,2018,KPop,
K01534,122,C Major,,Super Hot,PRODUCE 101,PRODUCE 101 - FINAL,Spring,2017,KPop,
K01535,122,B Major,,Perfect 10,RED VELVET,Perfect Velvet,Fall,2017,KPop,
K01536,122,G Major,,Carpool,RED VELVET,The ReVe Festival Day 2,Summer,2019,KPop,
K01537,122,G Major,,Sixteen,Samuel & Changmo,Sixteen,Summer,2017,KPop,
K01538,122,G# Major,,VERY NICE,SEVENTEEN,Love&Letter repackage album,Summer,2016,KPop,
K01539,122,A# Major,,24H,SEVENTEEN,24H,Summer,2020,KPop,
K01540,122,D# Major,,What You Waiting For,SOMI,What You Waiting For,Summer,2020,KPop,
K01541,122,A Major,,Going Dumb,Stray Kids & Alesso & CORSAK,Going Dumb,Winter,2021,KPop,
K01542,122,G Major,,Heroine,SUNMI,Heroine,Winter,2018,KPop,
K01543,122,C Major,,Siren,SUNMI,WARNING,Summer,2018,KPop,
K01544,122,G# Major,,Black Suit,SUPER JUNIOR,PLAY,Fall,2017,KPop,
K01545,122,D Major,,Baby,THE ROSE,Void,Spring,2018,KPop,
K01546,122,B Major,,Rollin',TWICE,twicetagram,Fall,2017,KPop,
K01547,122,C# Major,,BYE BYE BYE,WEi,IDENTITY : Action,Spring,2021,KPop,
K01548,122,C# Major,,Go Big or Go Home,ENHYPEN,DIMENSION: DILEMMA,Fall,2021,KPop,
K01549,122,D# Major,,Popcorn,LIGHTSUM,Light a Wish,Fall,2021,KPop,
K01550,122,A Major,,COSMOS,B.I,COSMOS,Fall,2021,KPop,
K01551,123,C Major,,Give Me Your,(G)I-DLE,I made,Winter,2019,KPop,
K01552,123,E Major,,DUMDi DUMDi,(G)I-DLE,DUMDi DUMDi,Summer,2020,KPop,
K01553,123,C# Major,,LOST,(G)I-DLE,I burn,Winter,2021,KPop,
K01554,123,C# Major,,GO CRAZY!,2PM,GO CRAZY!,Summer,2014,KPop,
K01555,123,F Major,,Melted,AKMU,PLAY,Spring,2014,KPop,
K01556,123,G# Major,,Deepened,Brave Girls,Deepened,Winter,2016,KPop,
K01557,123,D# Major,,FEVER,DONGKIZ,DONGKY TOWN,Fall,2019,KPop,
K01558,123,D# Major,,W.A.Y (Where Are You),ENOi,W.A.Y (雨 - WhereAreYou),Summer,2020,KPop,
K01559,123,C Major,,Can't Help Myself,Eric Nam & Loco,Can't Help Myself,Summer,2016,KPop,
K01560,123,E Major,,You Don't Know Me,EVERGLOW,HUSH,Summer,2019,KPop,
K01561,123,G Major,,Hot Summer,f(x),Hot Summer,Spring,2011,KPop,
K01562,123,D Major,,Genie,Girls' Generation,Genie,Spring,2009,KPop,
K01563,123,G# Major,,PARTY,Girls' Generation,PARTY,Summer,2015,KPop,
K01564,123,D# Major,,Twenty-three,IU,CHAT-SIRE,Fall,2015,KPop,
K01565,123,D# Major,,Highlight,IZ*ONE,HEART*IZ,Spring,2019,KPop,
K01566,123,D Major,,Fiesta,IZ*ONE,BLOOM*IZ,Winter,2020,KPop,
K01567,123,A Major,,STEP,KARA,STEP,Summer,2011,KPop,
K01568,123,F Major,,ONLY,LeeHi,4 ONLY,Summer,2021,KPop,
K01569,123,D# Major,,Lower,LUNA & Amber Liu,Lower,Winter,2018,KPop,
K01570,123,C Major,,We Young,NCT DREAM,We Young,Summer,2017,KPop,
K01571,123,E Major,,Trigger the Fever,NCT DREAM,We Young,Summer,2017,KPop,
K01572,123,F Major,,Work It,NCT U,NCT Resonance Pt. 2,Fall,2020,KPop,
K01573,123,F# Major,,Black Mirror,ONEUS,BINARY CODE,Spring,2021,KPop,
K01574,123,F Major,,Heart Sign (Prod. Flow Blow),ONG SEONG WU,THE LOVE OF SUMMER : THE STORY,Spring,2019,KPop,
K01575,123,F Major,,So WhY,PURPLE KISS,HIDE & SEEK,Summer,2021,KPop,
K01576,123,F Major,,Twinkle,PURPLE KISS,HIDE & SEEK,Summer,2021,KPop,
K01577,123,E Major,,Stupid Cupid,RED VELVET,Ice Cream Cake,Winter,2015,KPop,
K01578,123,A Major,,Got That Boom,SECRET NUMBER,Got That Boom,Fall,2020,KPop,
K01579,123,E Major,,I Want You,SHINee,The Story of Light' EP.2,Spring,2018,KPop,
K01580,123,D# Major,,DIAMOND,Sparkling,DIAMOND (IMITATION X Sparkling),Spring,2021,KPop,
K01581,123,F# Major,,Jopping,SuperM,SuperM,Fall,2019,KPop,
K01582,123,D# Major,,Run For Your Life,Tiffany Young,Run For Your Life,Fall,2019,KPop,
K01583,123,F# Major,,24 Jul,TWICE,twicetagram,Fall,2017,KPop,
K01584,123,F Major,,Nightmare,VICTON,Continuous,Winter,2020,KPop,
K01585,123,D Major,,Do 4 Me,EPEX,BIPOLAR Pt.2: Prelude of Love,Fall,2021,KPop,
K01586,123,F# Major,,Scientist - R3HAB Remix ,TWICE,Formula of Love: O+T=<3,Fall,2021,KPop,
K01587,124,C Major,,Changer,A.C.E,Changer: Dear Eris,Summer,2021,KPop,
K01588,124,B Major,,Excuse Me,AOA,ANGEL'S KNOCK,Winter,2017,KPop,
K01589,124,A Major,,I'm so sick,Apink,ONE & SIX,Summer,2018,KPop,
K01590,124,G Major,,Aloha Oe,Cherry Bullet,Aloha Oe,Summer,2020,KPop,
K01591,124,F Major,,ASSA,cignature,ASSA,Spring,2020,KPop,
K01592,124,D Major,,I'm Serious,DAY6,Every Day6 April,Spring,2017,KPop,
K01593,124,E Major,,I Smile,DAY6,SUNRISE,Spring,2017,KPop,
K01594,124,D Major,,Healer,DAY6,The Book of Us : Negentropy - Chaos swallowed up in love,Spring,2021,KPop,
K01595,124,D# Major,,FUN!,fromis_9,Fun Factory,Spring,2019,KPop,
K01596,124,F# Major,,WE GO,fromis_9,9 WAY TICKET,Spring,2021,KPop,
K01597,124,B Major,,Without You (Feat. ROSÉ),G-DRAGON,One of a Kind,Summer,2012,KPop,
K01598,124,G# Major,,Teenager,GOT7,7 For 7,Fall,2017,KPop,
K01599,124,G Major,,ICE CHU,gugudan OGUOGU,ICE CHU,Summer,2017,KPop,
K01600,124,G Major,,SOUL,H&D,SOULMATE,Spring,2020,KPop,
K01601,124,A Major,,Dive,iKON,i DECIDE,Winter,2020,KPop,
K01602,124,D# Major,,Why Why Why,iKON,Why Why Why,Winter,2021,KPop,
K01603,124,A# Major,,TING TING TING (with Oliver Heldens),ITZY,It'z Me,Winter,2020,KPop,
K01604,124,G Major,,I DON’T WANNA DANCE,ITZY,It'z Me,Winter,2020,KPop,
K01605,124,F# Major,,Don’t Give A What,ITZY,Not Shy,Summer,2020,KPop,
K01606,124,A# Major,,lost child,IU,Growing Up,Spring,2009,KPop,
K01607,124,F# Major,,Pretty,IZ*ONE,Oneiric Diary,Spring,2020,KPop,
K01608,124,C Major,,INSIDE,KEEMBO,SCANDAL,Winter,2021,KPop,
K01609,124,A# Major,,Hwi Hwi,LABOUM,MISS THIS KISS,Spring,2017,KPop,
K01610,124,A# Major,,SET ME FREE,LADIES' CODE,CODE#03 SET ME FREE,Fall,2019,KPop,
K01611,124,G# Major,,BREATHE,LeeHi,SEOULITE,Winter,2016,KPop,
K01612,124,D# Major,,&,LOONA,[&],Spring,2021,KPop,
K01613,124,D# Major,,PTT (Paint The Town),LOONA,[&],Spring,2021,KPop,
K01614,124,A Major,,frozen,LOONA YYXY,beauty&thebeat,Spring,2018,KPop,
K01615,124,B Major,,Stronger,MAJORS,The beginning of legend,Winter,2021,KPop,
K01616,124,C Major,,Starry Night,MAMAMOO,Yellow Flower,Winter,2018,KPop,
K01617,124,C Major,,WANNA BE MYSELF,MAMAMOO,WANNA BE MYSELF,Summer,2020,KPop,
K01618,124,D# Major,,FACE,NU'EST,FACE,Winter,2012,KPop,
K01619,124,D Major,,LOVE ME,NU'EST,The Table,Fall,2019,KPop,
K01620,124,C Major,,Nonstop,OH MY GIRL,NONSTOP,Spring,2020,KPop,
K01621,124,A# Major,,End of Spring,ONEWE,ONE,Spring,2020,KPop,
K01622,124,C# Major,,Complete,ONF,You Complete Me,Spring,2018,KPop,
K01623,124,A Major,,Moonlight Melody,RED VELVET,Perfect Velvet,Fall,2017,KPop,
K01624,124,D Major,,All Right,RED VELVET,The Perfect Red Velvet,Winter,2018,KPop,
K01625,124,G# Major,,Secret,SEOHYUN & YURI,Secret,Summer,2016,KPop,
K01626,124,D# Major,,Good Guy,SF9,FIRST COLLECTION,Winter,2020,KPop,
K01627,124,A Major,,View,SHINee,Odd,Spring,2015,KPop,
K01628,124,F Major,,What's My Name?,T-ARA,What's my name?,Spring,2017,KPop,
K01629,124,F Major,,Bloom Bloom,THE BOYZ,Bloom Bloom,Spring,2019,KPop,
K01630,124,A# Major,,Drink It,THE BOYZ,Drink It,Summer,2021,KPop,
K01631,124,G Major,,RUB-A-DUM,TRI.BE,CONMIGO,Spring,2021,KPop,
K01632,124,F# Major,,Eternally,TXT,The Dream Chapter: ETERNITY,Spring,2020,KPop,
K01633,124,A Major,,Crush,Weki Meki,"KISS, KICKS",Fall,2018,KPop,
K01634,124,D Major,,MoMoMo,WJSN,Would You Like?,Winter,2016,KPop,
K01635,124,A Major,,Babyface,WJSN,HAPPY MOMENT,Spring,2017,KPop,
K01636,124,G Major,,BUTTERFLY,WJSN,Neverland,Spring,2020,KPop,
K01637,124,B Major,,UNNATURAL,WJSN,UNNATURAL,Winter,2021,KPop,
K01638,124,E Major,,DIFFERENT,WOODZ,DIFFERENT,Summer,2018,KPop,
K01639,124,D Major,,Guard You,Young K,Eternal,Summer,2021,KPop,
K01640,124,D Major,,Blind,Ciipher,BLIND,Summer,2021,KPop,
K01641,124,A Major,,FRESH,ICHILLIN',FRESH,Fall,2021,KPop,
K01642,125,D# Major,,I LOVE YOU,2NE1,I LOVE YOU,Summer,2012,KPop,
K01643,125,F# Major,,Hands Up,2PM,Hands Up,Spring,2011,KPop,
K01644,125,F Major,,Sleepless Night,9MUSES,LOST,Fall,2015,KPop,
K01645,125,C Major,,BREATHE,AB6IX,B:COMPLETE,Spring,2019,KPop,
K01646,125,E Major,,Because of you,AFTER SCHOOL,Because of you,Fall,2009,KPop,
K01647,125,A# Major,,A.I TROOPER,AleXa,A.I TROOPER,Winter,2020,KPop,
K01648,125,D# Major,,SHAKE THAT BRASS,Amber Liu & Taeyeon,Beautiful,Winter,2015,KPop,
K01649,125,A# Major,,Say My Name,ANS,Say My Name,Winter,2020,KPop,
K01650,125,F# Major,,Lies,BIGBANG,Always,Summer,2007,KPop,
K01651,125,G Major,,BLUE,BIGBANG,ALIVE,Winter,2012,KPop,
K01652,125,C Major,,Let's not fall in love,BIGBANG,E,Summer,2015,KPop,
K01653,125,G# Major,,BOOMBAYAH,BLACKPINK,SQUARE ONE,Summer,2016,KPop,
K01654,125,F Major,,As If It's Your Last,BLACKPINK,As If It's Your Last,Spring,2017,KPop,
K01655,125,E Major,,Kick It,BLACKPINK,KILL THIS LOVE,Spring,2019,KPop,
K01656,125,G Major,,Yoo Hoo,Brave Girls,Yoo Hoo,Summer,2016,KPop,
K01657,125,C# Major,,Rollin',Brave Girls,Rollin',Winter,2017,KPop,
K01658,125,C# Major,,Thriller,BTOB,Thriller,Summer,2013,KPop,
K01659,125,D Major,,Outro: Wings,BTS,You Never Walk Alone,Winter,2017,KPop,
K01660,125,B Major,,Trivia 起 : Just Dance,BTS,Love Yourself 結 Answer,Summer,2018,KPop,
K01661,125,E Major,,Permission To Dance,BTS,Butter / Permission to Dance,Summer,2021,KPop,
K01662,125,D Major,,Poison,DaHye,Poison,Fall,2020,KPop,
K01663,125,E Major,,Star Blossom,DOYOUNG & KIMSEJEONG,Star Blossom,Fall,2017,KPop,
K01664,125,C# Major,,Wonderland,DREAMCATCHER,Alone In The City,Summer,2018,KPop,
K01665,125,C Major,,Poison Love,DREAMCATCHER,Dystopia : Road to Utopia,Winter,2021,KPop,
K01666,125,D Major,,Young Blood,DRIPPIN,A Better Tomorrow,Winter,2021,KPop,
K01667,125,E Major,,bloom,ENOi,bloom,Spring,2019,KPop,
K01668,125,A Major,,Twenty Four,EXO,For Life,Fall,2016,KPop,
K01669,125,A# Major,,Chu~♡,f(x),Chu~♡,Fall,2009,KPop,
K01670,125,G# Major,,Electric Shock,f(x),Electric Shock,Spring,2012,KPop,
K01671,125,C# Major,,Feel Good (SECRET CODE),fromis_9,My Little Society,Summer,2020,KPop,
K01672,125,A Major,,NAVILLERA,GFRIEND,LOL,Summer,2016,KPop,
K01673,125,F Major,,Labyrinth,GFRIEND,回:Walpurgis Night,Fall,2020,KPop,
K01674,125,D Major,,Lion Heart,Girls' Generation,Lion Heart,Summer,2015,KPop,
K01675,125,F# Major,,Puzzle Moon,GWSN,THE PARK IN THE NIGHT part one,Summer,2018,KPop,
K01676,125,F# Major,,GRATATA,HOT ISSUE,ISSUE MAKER,Spring,2021,KPop,
K01677,125,F Major,,BLING BLING,iKON,NEW KIDS : BEGIN,Spring,2017,KPop,
K01678,125,A Major,,DALLA DALLA,ITZY,IT'z Different,Winter,2019,KPop,
K01679,125,A Major,,ICY,ITZY,IT'z ICY,Summer,2019,KPop,
K01680,125,A Major,,DALLA DALLA - DallasK Remix,ITZY,IT'z ICY,Summer,2019,KPop,
K01681,125,G Major,,B[OO]M-BOXX,ITZY,Crazy in Love,Summer,2021,KPop,
K01682,125,G Major,,D-D-Dance,IZ*ONE,D-D-Dance,Winter,2021,KPop,
K01683,125,A Major,,#,LOONA,[#],Winter,2020,KPop,
K01684,125,A Major,,So What,LOONA,[#],Winter,2020,KPop,
K01685,125,D# Major,,Hi~,Lovelyz,Hi~,Winter,2015,KPop,
K01686,125,C Major,,"Now, We",Lovelyz,"Now, We",Spring,2017,KPop,
K01687,125,A Major,,DADADA,LUNARSOLAR,SOLAR : rise,Spring,2021,KPop,
K01688,125,G Major,,Mr. Ambiguous,MAMAMOO,Hello,Spring,2014,KPop,
K01689,125,A Major,,Ready Or Not,MOMOLAND,Ready Or Not,Fall,2020,KPop,
K01690,125,F# Major,,OOPSIE (My Bad),NATURE,NATURE WORLD: CODE A,Fall,2019,KPop,
K01691,125,A Major,,Summer 127,NCT 127,NCT #127 Cherry Bomb,Spring,2017,KPop,
K01692,125,G# Major,,Replay,NCT 127,NCT #127 Regular-Irregular,Fall,2018,KPop,
K01693,125,B Major,,Music. Dance,NCT 127,NCT Resonance Pt. 1,Fall,2020,KPop,
K01694,125,E Major,,My Page,NCT DREAM,We Young,Summer,2017,KPop,
K01695,125,A Major,,"1, 2, 3",NCT DREAM,We Go Up,Summer,2018,KPop,
K01696,125,E Major,,I.O.U,NCT U,NCT Resonance Pt. 2,Fall,2020,KPop,
K01697,125,F Major,,Twilight,OH MY GIRL,REMEMBER ME,Summer,2018,KPop,
K01698,125,F Major,,Beautiful Beautiful,ONF,ONF:MY NAME,Winter,2021,KPop,
K01699,125,A# Major,,I LUV IT,PSY,PSY 8th 4X2=8,Spring,2017,KPop,
K01700,125,A Major,,Red Flavor,RED VELVET,The Red Summer,Summer,2017,KPop,
K01701,125,F Major,,Pose,RED VELVET,Queendom,Summer,2021,KPop,
K01702,125,B Major,,Our dawn is hotter than day,SEVENTEEN,YOU MAKE MY DAY,Summer,2018,KPop,
K01703,125,F# Major,,Summer Breeze,SF9,9loryUS,Summer,2020,KPop,
K01704,125,G# Major,,Ring Ding Dong,SHINee,"2009, Year Of Us",Fall,2009,KPop,
K01705,125,G Major,,LUCIFER,SHINee,Lucifer,Summer,2010,KPop,
K01706,125,G Major,,Tell Me What To Do,SHINee,1 and 1,Fall,2016,KPop,
K01707,125,E Major,,TAIL,SUNMI,TAIL,Winter,2021,KPop,
K01708,125,F# Major,,So Long,SuperM,Super One,Summer,2020,KPop,
K01709,125,A Major,,Boy,THE BOYZ,THE FIRST,Fall,2017,KPop,
K01710,125,B Major,,GOING CRAZY,TREASURE,The First Step: Treasure Effect,Winter,2021,KPop,
K01711,125,D Major,,Do What We Like,TWICE,Eyes Wide Open,Fall,2020,KPop,
K01712,125,A Major,,BETTER,TWICE,Perfect World,Fall,2020,KPop,
K01713,125,F Major,,Roller Coaster,TXT,The Dream Chapter: MAGIC,Fall,2019,KPop,
K01714,125,D# Major,,Dear Sputnik,TXT,The Chaos Chapter: FREEZE,Spring,2021,KPop,
K01715,125,G Major,,LO$ER=LO♡ER,TXT,The Chaos Chapter: FIGHT OR ESCAPE,Summer,2021,KPop,
K01716,125,G# Major,,POPSICLE ,UHSN,UHSN,Summer,2019,KPop,
K01717,125,F Major,,Energetic,Wanna One,1X1=1(TO BE ONE),Summer,2017,KPop,
K01718,125,F Major,,Energetic (Prequel Remix),Wanna One,1-1=0 (NOTHING WITHOUT YOU),Fall,2017,KPop,
K01719,125,E Major,,woo!ah!,woo!ah!,EXCLAMATION,Spring,2020,KPop,
K01720,125,F Major,,Bad Girl,woo!ah!,QURIOUS,Fall,2020,KPop,
K01721,125,A Major,,YEPPI YEPPI,aespa,Savage,Fall,2021,KPop,
K01722,125,F# Major,,GLASSY,JO YURI,GLASSY,Fall,2021,KPop,
K01723,125,G# Major,,Close to Me,BLACKSWAN,Close to Me,Fall,2021,KPop,
K01724,125,A Major,,Cruel,TWICE,Formula of Love: O+T=<3,Fall,2021,KPop,
K01725,126,G Major,,Fire,2NE1,2NE1 1st Mini Album,Summer,2009,KPop,
K01726,126,F# Major,,Love City,9MUSES,MUSES DIARY PART.3 : LOVE CITY,Summer,2017,KPop,
K01727,126,C Major,,Heart Attack,AOA,Heart Attack,Spring,2015,KPop,
K01728,126,F Major,,Tinker Bell,APRIL,Spring,Spring,2016,KPop,
K01729,126,G Major,,Green Apple,BerryGood,FREE TRAVEL,Summer,2018,KPop,
K01730,126,G Major,,Accio,BerryGood,Accio,Fall,2020,KPop,
K01731,126,E Major,,Haru Haru,BIGBANG,Stand Up,Summer,2008,KPop,
K01732,126,E Major,,Interlude,BTS,2 Cool 4 Skool,Spring,2013,KPop,
K01733,126,E Major,,IDOL,BTS,Love Yourself 結 Answer,Summer,2018,KPop,
K01734,126,E Major,,From Now On,CHUNG HA,Blooming Blue,Summer,2018,KPop,
K01735,126,A# Major,,SIDE A {NOBLE},CHUNG HA,Querencia,Winter,2021,KPop,
K01736,126,G Major,,ARISONG,cignature,Listen and Speak,Summer,2020,KPop,
K01737,126,C# Major,,B.B.B (Big Baby Baby),Dal Shabet,B.B.B,Winter,2014,KPop,
K01738,126,G# Major,,Joker,Dal Shabet,Joker is Alive,Spring,2015,KPop,
K01739,126,B Major,,Can’t get you out of my mind,DREAMCATCHER,Dystopia : Lose Myself,Summer,2020,KPop,
K01740,126,A Major,,MY ANSWER,EXO,EXODUS,Winter,2015,KPop,
K01741,126,G Major,,4 Walls,f(x),4 Walls,Fall,2015,KPop,
K01742,126,E Major,,Genie,Golden Child,WISH,Fall,2018,KPop,
K01743,126,C Major,,Wonderland,gugudan,Act.1 The Little Mermaid,Spring,2016,KPop,
K01744,126,A Major,,IT'z SUMMER,ITZY,IT'z ICY,Summer,2019,KPop,
K01745,126,D# Major,,Mise-en-Scéne,IZ*ONE,One-Reeler,Fall,2020,KPop,
K01746,126,C Major,,Panorama,IZ*ONE,One-Reeler,Fall,2020,KPop,
K01747,126,E Major,,Sequence,IZ*ONE,One-Reeler,Fall,2020,KPop,
K01748,126,B Major,,Pretty Please,Jackson Wang,Pretty Please,Summer,2020,KPop,
K01749,126,E Major,,Day By Day,JOY,Hello - Special Album,Spring,2021,KPop,
K01750,126,G Major,,Mr.,KARA,Revolution,Summer,2009,KPop,
K01751,126,E Major,,Be Honest,LOONA,[&],Spring,2021,KPop,
K01752,126,D# Major,,Okay Dokey,MINO & ZICO,Show Me the Money 4,Summer,2015,KPop,
K01753,126,G# Major,,Hush,miss A,HUSH,Fall,2013,KPop,
K01754,126,F# Major,,Bboom Bboom,MOMOLAND,GREAT!,Winter,2018,KPop,
K01755,126,C Major,,FANTASIA,Monsta X,FANTASIA X,Spring,2020,KPop,
K01756,126,A Major,,Love Me Now,NCT 127,NCT #127 Neo Zone,Winter,2020,KPop,
K01757,126,G Major,,gimme gimme,NCT 127,LOVEHOLIC,Winter,2021,KPop,
K01758,126,G# Major,,Save,NCT 127,Save,Spring,2021,KPop,
K01759,126,D Major,,5th Season (SSFWL),OH MY GIRL,THE FIFTH SEASON,Spring,2019,KPop,
K01760,126,F Major,,Shut Up 받고 Crazy Hot!,ONEUS,ONEUS THEATRE : Shut Up 받고 Crazy Hot!,Summer,2021,KPop,
K01761,126,C Major,,SHA LA LA,PENTAGON,Genie:us,Winter,2019,KPop,
K01762,126,G# Major,,Gentleman,PSY,Gentleman,Winter,2013,KPop,
K01763,126,A# Major,,Play Hard,SF9,NARCISSUS,Winter,2019,KPop,
K01764,126,D# Major,,Everybody,SHINee,Everybody,Fall,2013,KPop,
K01765,126,C# Major,,FLY UP HIGH,SKYLE,FLY UP HIGH,Summer,2021,KPop,
K01766,126,E Major,,MIROH,Stray Kids,Clé 1: MIROH,Winter,2019,KPop,
K01767,126,C Major,,TA,Stray Kids,GO LIVE,Spring,2020,KPop,
K01768,126,G# Major,,24 Hours,SUNMI,24 Hours,Summer,2013,KPop,
K01769,126,D# Major,,With You,SuperM,Super One,Summer,2020,KPop,
K01770,126,C# Major,,DOOM DOOM TA,TRI.BE,TRI.BE Da Loca,Winter,2021,KPop,
K01771,126,G Major,,Precious Love,TWICE,Page Two,Spring,2016,KPop,
K01772,126,C# Major,,Wake Me Up,TWICE,Wake Me Up,Winter,2018,KPop,
K01773,126,G# Major,,Fake & True,TWICE,&TWICE,Fall,2019,KPop,
K01774,126,A Major,,Drama,TXT,The Dream Chapter: ETERNITY,Spring,2020,KPop,
K01775,126,C# Major,,BLACK HEART,UNB,BLACK HEART,Spring,2018,KPop,
K01776,126,C Major,,Fire Saturday,SECRET NUMBER,Fire Saturday,Fall,2021,KPop,
K01777,127,C# Major,,Again & Again,2PM,2:00PM Time For Change,Spring,2009,KPop,
K01778,127,E Major,,Shampoo,AFTER SCHOOL,VIRGIN,Spring,2011,KPop,
K01779,127,C Major,,All About You,ATEEZ,ZERO : FEVER Part.3,Summer,2021,KPop,
K01780,127,D Major,,1004,B.A.P,First Sensibility,Winter,2014,KPop,
K01781,127,G Major,,Chi Mat Ba Ram,Brave Girls,Summer Queen,Spring,2021,KPop,
K01782,127,G Major,,WOOWA,DIA,NEWTRO,Winter,2019,KPop,
K01783,127,F Major,,Expectation,Girl's Day,Expectation,Winter,2013,KPop,
K01784,127,G# Major,,A Girl Like Me,gugudan,Act.2 Narcissus,Winter,2017,KPop,
K01785,127,E Major,,The Chaser,INFINITE,INFINITIZE,Spring,2012,KPop,
K01786,127,G Major,,MOONDANCE,JEON WOONG,5NALLY,Winter,2020,KPop,
K01787,127,F Major,,Ah-Choo,Lovelyz,Lovelyz8,Fall,2015,KPop,
K01788,127,G Major,,When We Were Us (Beautiful Days),Lovelyz,Once upon a time,Spring,2019,KPop,
K01789,127,F Major,,I Got U,LUCY,Gatcha!,Spring,2021,KPop,
K01790,127,B Major,,Why Did You Come To My Home,MINX,Why Did You Come To My Home,Summer,2014,KPop,
K01791,127,G# Major,,Freeze,MOMOLAND,Freeze!,Summer,2017,KPop,
K01792,127,G# Major,,BAAM,MOMOLAND,Fun To The World,Spring,2018,KPop,
K01793,127,E Major,,I'm So Hot,MOMOLAND,Show Me,Winter,2019,KPop,
K01794,127,A Major,,Not Alone,NCT 127,NCT #127 Neo Zone,Winter,2020,KPop,
K01795,127,G Major,,Catallena,Orange Caramel,CATALLENA,Winter,2014,KPop,
K01796,127,F Major,,Lips On Lips,Tiffany Young,Lips On Lips,Winter,2019,KPop,
K01797,127,C# Major,,COOL,Weki Meki,NEW RULES,Fall,2020,KPop,
K01798,127,A Major,,Tell me,Wonder Girls,The Wonder Years,Summer,2007,KPop,
K01799,127,E Major,,Go or Stop?,SUNMI,Go or Stop?,Fall,2021,KPop,
K01800,128,F# Major,,Go Away,2NE1,To Anyone,Summer,2010,KPop,
K01801,128,D# Major,,I Am The Best,2NE1,I Am The Best,Spring,2011,KPop,
K01802,128,G# Major,,Ugly,2NE1,2NE1 2nd Mini Album,Summer,2011,KPop,
K01803,128,F# Major,,Hot Issue,4Minute,Hot Issue,Spring,2009,KPop,
K01804,128,G Major,,Glue,9MUSES,GLUE,Fall,2013,KPop,
K01805,128,A# Major,,RE-BYE,AKMU,SPRING,Spring,2016,KPop,
K01806,128,A Major,,HAPPENING,AKMU,HAPPENING,Fall,2020,KPop,
K01807,128,G Major,,Come See Me,AOA,NEW MOON,Fall,2019,KPop,
K01808,128,A# Major,,LALALILALA,APRIL,Da Capo,Spring,2020,KPop,
