SECTION_ID,SONG_ID,PART,BPM,KEY,SECTION_ORDER
1737,1144,Full Song,94.0,F# Major,1
1738,1145,Full Song,132.0,F Major,1
1739,1146,Full Song,118.0,E Major,1
1740,1147,Full Song,98.0,D Major,1
1741,1148,Full Song,139.0,B Major,1
1742,1149,Full Song,90.5,E Major,1
1743,1150,Full Song,101.5,F Major,1
1744,1151,Full Song,99.0,D# Major,1
1745,1152,Full Song,89.0,D Major,1
1746,1153,Full Song,90.0,G# Major,1
1747,1154,Full Song,98.0,F# Major,1
1748,1155,Full Song,120.0,E Major,1
1749,1156,Full Song,95.0,D# Major,1
1750,1157,Full Song,91.0,E Major,1
1751,1158,Full Song,135.0,A# Major,1
1752,1159,Full Song,93.0,D Major,1
1753,1160,Verse,134.0,E Major,1
1754,1160,Chorus,134.0,G Major,2
1755,1161,Full Song,124.0,A Major,1
1756,1162,Verse,95.0,C Major,1
1757,1162,Chorus,95.0,A Major,2
1758,1163,Full Song,105.5,D Major,1
1759,1164,Full Song,131.0,F Major,1
1760,1165,Intro,135.0,C Major,1
1761,1165,Verse,135.0,D# Major,2
1762,1165,Chorus,135.0,G# Major,3
1763,1166,Full Song,102.5,A Major,1
1764,1167,Full Song,134.0,F# Major,1
1765,1168,Full Song,113.0,F# Major,1
1766,1169,Full Song,96.0,F Major,1
1767,1170,Full Song,110.0,F# Major,1
1768,1171,Verse,92.0,F# Major,1
1769,1171,Chorus,92.0,G# Major,2
1770,1172,Full Song,100.0,C Major,1
1771,1173,Full Song,126.0,A Major,1
1772,1174,Full Song,91.5,D# Major,1
1773,1175,Full Song,94.5,B Major,1
1774,1176,Full Song,88.0,C# Major,1
1775,1177,Full Song,95.0,G# Major,1
1776,1178,Full Song,92.5,E Major,1
1777,1179,Full Song,87.0,D Major,1
1778,1180,Full Song,93.0,G Major,1
1779,1181,Full Song,97.5,G Major,1
1780,1182,Full Song,88.5,A# Major,1
1781,1183,Full Song,87.5,A# Major,1
1782,1184,Intro,93.0,F# Major,1
1783,1184,Verse,93.0,D# Major,2
1784,1184,Chorus,93.0,F# Major,3
1785,1185,Full Song,93.0,A Major,1
1786,1186,Full Song,92.5,E Major,1
1787,1187,Intro,96.5,F# Major,1
1788,1187,Verse,96.5,D# Major,2
1789,1187,Chorus,96.5,F# Major,3
1790,1188,Full Song,89.0,G Major,1
1791,1189,Verse,117.0,E Major,1
1792,1189,Chorus,117.0,F# Major,2
1793,1190,Full Song,96.0,A# Major,1
1794,1191,Full Song,92.0,D Major,1
1795,1192,Verse,95.0,A# Major,1
1796,1192,Chorus,95.0,C Major,2
1797,1193,Full Song,117.0,D# Major,1
1798,1194,Full Song,89.5,D# Major,1
1799,1195,Full Song,95.0,B Major,1
1800,1196,Verse,99.33,D Major,1
1801,1196,Chorus,99.33,F Major,2
1802,1197,Full Song,88.0,D Major,1
1803,1198,Verse,92.0,A# Major,1
1804,1198,Prechorus,92.0,G Major,2
1805,1198,Chorus,92.0,G Major,3
1806,1199,Full Song,128.0,D Major,1
1807,1200,Full Song,116.5,B Major,1
1808,1201,Full Song,134.0,F Major,1
1809,1202,Full Song,95.0,G Major,1
1810,1203,Full Song,87.5,E Major,1
1811,1204,Full Song,91.5,E Major,1
1812,1205,Full Song,91.5,D Major,1
1813,1206,Full Song,96.0,D Major,1
1814,1207,Intro,89.0,F Major,1
1815,1207,Verse,89.0,C Major,2
1816,1207,Chorus,89.0,F Major,3
1817,1208,Verse,97.0,C Major,1
1818,1208,Prechorus,97.0,D# Major,2
1819,1208,Chorus,97.0,D# Major,3
1820,1209,Full Song,88.5,B Major,1
1821,1210,Intro 1,134.0,A# Major,1
1822,1210,Song,135.0,A# Major,2
1823,1211,Full Song,134.0,E Major,1
1824,1212,Full Song,138.0,C Major,1
1825,1213,Verse,103.0,F Major,1
1826,1213,Chorus,103.0,D Major,2
1827,1214,Full Song,95.0,F# Major,1
1828,1215,Full Song,95.0,B Major,1
1829,1216,Full Song,131.0,D Major,1
1830,1217,Verse,89.5,E Major,1
1831,1217,Chorus,89.5,F# Major,2
1832,1218,Verse,94.0,D Major,1
1833,1218,Chorus,94.0,F Major,2
1834,1219,Full Song,134.0,G# Major,1
1835,1220,Full Song,95.0,C# Major,1
1836,1221,Full Song,104.0,E Major,1
1837,1222,Full Song,89.0,D Major,1
1838,1223,Full Song,96.5,B Major,1
1839,1224,Full Song,129.0,C Major,1
1840,1225,Full Song,120.0,C# Major,1
1841,1226,Full Song,91.0,G# Major,1
1842,1227,Full Song,101.0,F Major,1
1843,1228,Full Song,102.0,E Major,1
1844,1229,Full Song,115.0,D# Major,1
1845,1230,Full Song,92.5,E Major,1
1846,1231,Full Song,100.0,E Major,1
1847,1232,Full Song,89.0,F Major,1
1848,1233,Full Song,96.5,D# Major,1
1849,1234,Full Song,137.0,F Major,1
1850,1235,Full Song,128.0,A# Major,1
1851,1236,Verse,138.0,B Major,1
1852,1236,Chorus,138.0,B Major,2
1853,1236,Last Chorus,138.0,C Major,3
1854,1237,Full Song,95.0,G Major,1
1855,1238,Full Song,90.0,E Major,1
1856,1239,Full Song,92.0,A Major,1
1857,1240,Full Song,95.0,A# Major,1
1858,1241,Full Song,100.0,A Major,1
1859,1242,Full Song,129.0,A# Major,1
1860,1243,Full Song,100.0,G# Major,1
1861,1244,Full Song,106.0,D# Major,1
1862,1245,Verse,92.0,F Major,1
1863,1245,Chorus,92.0,G# Major,2
1864,1246,Full Song,132.0,G# Major,1
1865,1247,Verse,100.0,A# Major,1
1866,1247,Chorus,100.0,C# Major,2
1867,1248,Full Song,100.0,F Major,1
1868,1249,Full Song,88.5,D Major,1
1869,1250,Full Song,130.0,F# Major,1
1870,1251,Full Song,94.0,F# Major,1
1871,1252,Full Song,91.0,C Major,1
1872,1253,Intro,87.5,F Major,1
1873,1253,Intro Drop,87.5,F# Major,2
1874,1253,Verse,87.5,D# Major,3
1875,1253,Chorus,87.5,F# Major,4
1876,1254,Full Song,132.0,E Major,1
1877,1255,Full Song,91.0,C Major,1
1878,1256,Full Song,92.0,F Major,1
1879,1257,Full Song,129.0,E Major,1
1880,1258,Full Song,122.0,A# Major,1
1881,1259,Full Song,132.0,D# Major,1
1882,1260,Verse,120.0,B Major,1
1883,1260,Chorus,120.0,F# Major,2
1884,1261,Full Song,134.0,D# Major,1
1885,1262,Full Song,120.0,G Major,1
1886,1263,Full Song,97.0,F Major,1
1887,1264,Full Song,126.0,C# Major,1
1888,1265,Full Song,100.0,G Major,1
1889,1266,Full Song,132.0,D Major,1
1890,1267,Full Song,115.0,G# Major,1
1891,1268,Full Song,96.0,G# Major,1
1892,1269,Full Song,90.0,F Major,1
1893,1270,Full Song,91.0,G Major,1
1894,1271,Full Song,99.0,D Major,1
1895,1272,Full Song,88.5,F# Major,1
1896,1273,Full Song,88.5,F Major,1
1897,1274,Full Song,125.0,E Major,1
1898,1275,Full Song,100.0,D# Major,1
1899,1276,Verse,90.0,C Major,1
1900,1276,Prechorus,90.0,D# Major,2
1901,1276,Chorus,90.0,D# Major,3
1902,1277,Full Song,135.0,F Major,1
1903,1278,Full Song,110.0,F Major,1
1904,1279,Full Song,97.5,G Major,1
1905,1280,Full Song,137.0,C Major,1
1906,1281,Full Song,100.0,B Major,1
1907,1282,Full Song,139.0,G Major,1
1908,1283,Full Song,95.5,C Major,1
1909,1284,Full Song,103.0,E Major,1
1910,1285,Full Song,94.0,D# Major,1
1911,1286,Verse,109.0,D Major,1
1912,1286,Chorus,109.0,C Major,2
1913,1287,Full Song,100.5,C Major,1
1914,1288,Verse,94.0,G Major,1
1915,1288,Prechorus,94.0,A Major,2
1916,1288,Chorus,94.0,G Major,3
1917,1289,Full Song,103.0,G# Major,1
1918,1290,Full Song,91.5,C Major,1
1919,1291,Full Song,110.0,G Major,1
1920,1292,Verse,108.0,F# Major,1
1921,1292,Chorus,108.0,G Major,2
1922,1293,Full Song,106.0,E Major,1
1923,1294,Full Song,106.0,F Major,1
1924,1295,Full Song,96.0,E Major,1
1925,1296,Full Song,90.5,G# Major,1
1926,1297,Verse,135.0,F# Major,1
1927,1297,Chorus,135.0,A Major,2
1928,1298,Full Song,89.0,B Major,1
1929,1299,Intro,138.0,E Major,1
1930,1299,Verse,138.0,G# Major,2
1931,1299,Chorus,138.0,F Major,3
1932,1300,Full Song,96.0,F# Major,1
1933,1301,Full Song,102.0,C Major,1
1934,1302,Full Song,99.0,D Major,1
1935,1303,Full Song,90.0,D# Major,1
1936,1304,Verse,90.0,F Major,1
1937,1304,Chorus,90.0,G Major,2
1938,1305,Full Song,136.0,C Major,1
1939,1306,Full Song,130.0,D Major,1
1940,1307,Full Song,99.0,C# Major,1
1941,1308,Full Song,90.0,F Major,1
1942,1309,Intro,127.0,E Major,1
1943,1309,Verse,127.0,G Major,2
1944,1309,Prechorus,127.0,G Major,3
1945,1309,Chorus,127.0,E Major,4
1946,1310,Full Song,95.0,D Major,1
1947,1311,Full Song,135.0,B Major,1
1948,1312,Full Song,128.0,D# Major,1
1949,1313,Full Song,128.0,D Major,1
1950,1314,Verse,90.0,B Major,1
1951,1314,Chorus,90.0,G# Major,2
1952,1315,Verse,89.0,F Major,1
1953,1315,Prechorus,89.0,A# Major,2
1954,1315,Chorus,89.0,A# Major,3
1955,1316,Full Song,134.0,E Major,1
1956,1317,Full Song,127.0,A# Major,1
1957,1318,Full Song,130.0,G Major,1
1958,1319,Full Song,93.0,E Major,1
1959,1320,Full Song,121.0,E Major,1
1960,1321,Full Song,104.0,D# Major,1
1961,1322,Full Song,130.0,G Major,1
1962,1323,Full Song,90.0,D# Major,1
1963,1324,Full Song,100.0,G Major,1
1964,1325,Full Song,95.0,G# Major,1
1965,1326,Full Song,135.0,F Major,1
1966,1327,Full Song,87.5,A# Major,1
1967,1328,Full Song,96.0,A Major,1
1968,1329,Full Song,134.0,D Major,1
1969,1330,Full Song,94.5,E Major,1
1970,1331,Full Song,98.0,G Major,1
1971,1332,Full Song,88.0,B Major,1
1972,1333,Full Song,132.0,F# Major,1
1973,1334,Full Song,92.5,D Major,1
1974,1335,Full Song,95.0,G# Major,1
1975,1336,Verse,130.0,C# Major,1
1976,1336,Chorus,130.0,F# Major,2
1977,1337,Full Song,133.0,F# Major,1
1978,1338,Verse,118.0,B Major,1
1979,1338,Chorus,118.0,C# Major,2
1980,1338,Bridge,118.0,F Major,3
1981,1339,Full Song,93.75,D Major,1
1982,1340,Verse,90.0,F Major,1
1983,1340,Prechorus,90.0,A# Major,2
1984,1340,Chorus,90.0,G# Major,3
1985,1341,Full Song,91.5,G# Major,1
1986,1342,Full Song,135.0,C Major,1
1987,1343,Full Song,133.0,A Major,1
1988,1344,Full Song,90.0,G Major,1
1989,1345,Full Song,95.5,E Major,1
1990,1346,Full Song,138.0,E Major,1
1991,1347,Verse,87.5,B Major,1
1992,1347,Chorus,87.5,G Major,2
1993,1348,Full Song,104.0,G Major,1
1994,1349,Full Song,133.0,G Major,1
1995,1350,Verse,96.0,B Major,1
1996,1350,Chorus,96.0,E Major,2
1997,1351,Full Song,130.0,G Major,1
1998,1352,Full Song,130.0,D# Major,1
1999,1353,Intro,80.0,D# Major,1
2000,1353,Verse,91.5,D# Major,2
2001,1353,Chorus,91.5,D# Major,3
2002,1354,Full Song,115.0,E Major,1
2003,1355,Full Song,134.0,C# Major,1
2004,1356,Full Song,92.5,C Major,1
2005,1357,Full Song,94.0,F# Major,1
2006,1358,Full Song,118.0,D Major,1
2007,1359,Full Song,109.0,D# Major,1
2008,1360,Full Song,95.0,D Major,1
2009,1361,Full Song,91.0,A Major,1
2010,1362,Full Song,135.0,G Major,1
2011,1363,Verse,108.0,E Major,1
2012,1363,Chorus,108.0,D Major,2
2013,1364,Full Song,132.0,E Major,1
2014,1365,Full Song,128.0,D# Major,1
2015,1366,Full Song,136.0,C# Major,1
2016,1367,Intro,122.0,A Major,1
2017,1367,Verse,122.0,F Major,2
2018,1367,Chorus,122.0,F Major,3
2019,1368,Verse,102.0,F# Major,1
2020,1368,Chorus,102.0,D# Major,2
2021,1369,Full Song,105.0,C# Major,1
2022,1370,Full Song,133.0,B Major,1
2023,1371,Full Song,90.0,F Major,1
2024,1372,Full Song,92.5,F Major,1
2025,1373,Full Song,129.0,A Major,1
2026,1374,Full Song,95.5,C# Major,1
2027,1375,Full Song,135.0,B Major,1
2028,1376,Intro,88.0,D# Major,1
2029,1376,Verse,88.0,E Major,2
2030,1376,Prechorus,88.0,A Major,3
2031,1376,Chorus,88.0,D# Major,4
2032,1377,Verse,90.0,C Major,1
2033,1377,Prechorus,90.0,D# Major,2
2034,1377,Chorus,90.0,D# Major,3
2035,1378,Verse,78.5,B Major,1
2036,1378,Prechorus,78.5,G# Major,2
2037,1378,Chorus,78.5,G# Major,3
2038,1379,Intro,73.0,G# Major,1
2039,1379,Verse,73.0,F Major,2
2040,1379,Chorus,73.0,G# Major,3
2041,1380,Verse,82.5,A Major,1
2042,1380,Chorus,82.5,E Major,2
2043,1381,Verse,92.5,G# Major,1
2044,1381,Chorus,92.5,F Major,2
2045,1382,Verse,71.0,A Major,1
2046,1382,Chorus,71.0,B Major,2
2047,1383,Intro,70.0,F Major,1
2048,1383,Verse,76.0,F Major,2
2049,1383,Chorus,89.0,E Major,3
2050,1384,Intro,85.5,C Major,1
2051,1384,Intro Drop,85.5,D# Major,2
2052,1384,Verse,85.5,D Major,3
2053,1384,Prechorus A,85.5,D Major,4
2054,1384,Prechorus B,85.5,D# Major,5
2055,1384,Chorus,85.5,D #Major,6
2056,1385,Verse,97.5,G Major,1
2057,1385,Chorus,97.5,E Major,2
2058,1386,Verse,72.5,A Major,1
2059,1386,Chorus,72.5,F Major,2
2060,1387,Verse,74.5,G# Major,1
2061,1387,Chorus,74.5,F Major,2
2062,1388,Verse,94.5,F# Major,1
2063,1388,Chorus,94.5,G# Major,2
2064,1389,Verse,138.0,B Major,1
2065,1389,Chorus,138.0,C# Major,2
2066,1390,Verse,94.5,F# Major,1
2067,1390,Chorus,94.5,D# Major,2
2068,1391,Verse,100.0,F Major,1
2069,1391,Chorus,100.0,G Major,2
2070,1392,Verse,84.0,F Major,1
2071,1392,Chorus,84.0,G# Major,2
2072,1393,Intro,97.5,F Major,1
2073,1393,Verse A,97.5,F Major,2
2074,1393,Verse B,97.5,G# Major,3
2075,1393,Chorus,97.5,G# Major,4
2076,1394,Full Song,75.0,D Major,1
2077,1395,Full Song,80.0,D# Major,1
2078,1396,Full Song,90.0,F# Major,1
2079,1397,Verse,90.0,C Major,1
2080,1397,Chorus,90.0,G# Major,2
2081,1398,Full Song,91.5,C# Major,1
2082,1399,Full Song,93.0,G Major,1
2083,1400,Full Song,96.0,C Major,1
2084,1401,Full Song,98.0,F# Major,1
2085,1402,Full Song,100.0,F Major,1
2086,1403,Full Song,104.0,D# Major,1
2087,1404,Full Song,104.5,A Major,1
2088,1405,Full Song,118.0,E Major,1
2089,1406,Full Song,121.0,F# Major,1
2090,1407,Full Song,123.0,F Major,1
2091,1408,Full Song,127.0,F Major,1
2092,1409,Full Song,138.0,A# Major,1
2093,1410,Full Song,70.5,C Major,1
2094,1411,Full Song,71.0,F Major,1
2095,1412,Full Song,71.0,C# Major,1
2096,1413,Full Song,72.0,F Major,1
2097,1414,Full Song,75.0,C# Major,1
2098,1415,Full Song,75.0,G Major,1
2099,1416,Full Song,76.0,A Major,1
2100,1417,Full Song,76.5,G Major,1
2101,1418,Full Song,77.0,G Major,1
2102,1419,Verse,78.0,A# Major,1
2103,1419,Prechorus,78.0,C Major,2
2104,1419,Chorus,78.0,A# Major,3
2105,1420,Full Song,80.0,D Major,1
2106,1421,Full Song,80.5,F Major,1
2107,1422,Full Song,80.5,D# Major,1
2108,1423,Full Song,81.0,G# Major,1
2109,1424,Full Song,82.5,A Major,1
2110,1425,Full Song,82.5,F# Major,1
2111,1426,Full Song,84.0,F# Major,1
2112,1427,Full Song,84.0,D# Major,1
2113,1428,Full Song,84.0,C# Major,1
2114,1429,Full Song,85.0,D# Major,1
2115,1430,Full Song,87.0,G# Major,1
2116,1431,Full Song,88.0,A Major,1
2117,1432,Full Song,88.0,D# Major,1
2118,1433,Full Song,88.5,D Major,1
2119,1434,Verse,89.0,F# Major,1
2120,1434,Chorus,89.0,G# Major,2
2121,1435,Full Song,90.0,A Major,1
2122,1436,Full Song,90.0,E Major,1
2123,1437,Verse,91.0,F Major,1
2124,1437,Chorus,91.0,E Major,2
2125,1438,Full Song,91.5,G Major,1
2126,1439,Full Song,92.0,C Major,1
2127,1440,Full Song,92.5,A# Major,1
2128,1441,Full Song,94.0,E Major,1
2129,1442,Full Song,95.0,C Major,1
2130,1443,Verse,96.0,D Major,1
2131,1443,Chorus,96.0,E Major,2
2132,1444,Full Song,96.0,A# Major,1
2133,1445,Full Song,96.0,A Major,1
2134,1446,Full Song,97.0,A Major,1
2135,1447,Full Song,98.0,F# Major,1
2136,1448,Full Song,99.0,F Major,1
2137,1449,Full Song,100.0,G Major,1
2138,1450,Full Song,100.0,G Major,1
2139,1451,Full Song,100.0,A# Major,1
2140,1452,Full Song,112.0,G# Major,1
2141,1453,Full Song,112.0,G Major,1
2142,1454,Verse,120.0,D Major,1
2143,1454,Chorus,120.0,E Major,2
2144,1455,Full Song,120.0,F# Major,1
2145,1456,Full Song,122.0,F# Major,1
2146,1457,Full Song,126.0,D Major,1
2147,1458,Full Song,128.0,F# Major,1
2148,1459,Full Song,128.0,F# Major,1
2149,1460,Full Song,128.0,C# Major,1
2150,1461,Full Song,130.0,E Major,1
2151,1462,Full Song,130.0,C Major,1
2152,1463,Verse,131.0,F Major,1
2153,1463,Chorus,131.0,G# Major,2
2154,1464,Full Song,131.0,C# Major,1
2155,1465,Full Song,133.0,G# Major,1
2156,1466,Full Song,135.0,B Major,1
2157,1467,Full Song,136.0,G Major,1
2158,1468,Full Song,137.0,E Major,1
2159,1469,Verse,137.0,C# Major,1
2160,1469,Chorus,137.0,E Major,2
2161,1470,Full Song,137.0,D# Major,1
2162,1471,Verse,137.0,D# Major,1
2163,1471,Chorus,137.0,F# Major,2
2164,1472,Full Song,70.0,D# Major,1
2165,1473,Verse,70.5,A Major,1
2166,1473,Chorus,70.5,B Major,2
2167,1473,Last Chorus,70.5,C Major,3
2168,1474,Full Song,72.0,A# Major,1
2169,1475,Full Song,73.0,G Major,1
2170,1476,Full Song,73.5,D Major,1
2171,1477,Full Song,73.5,D# Major,1
2172,1478,Full Song,75.0,D# Major,1
2173,1479,Full Song,75.5,F# Major,1
2174,1480,Full Song,77.0,D# Major,1
2175,1481,Full Song,77.5,E Major,1
2176,1482,Full Song,78.0,D Major,1
2177,1483,Full Song,78.5,D Major,1
2178,1484,Full Song,78.5,G Major,1
2179,1485,Full Song,79.0,F Major,1
2180,1486,Full Song,79.0,D Major,1
2181,1487,Full Song,80.0,D# Major,1
2182,1488,Full Song,80.5,A# Major,1
2183,1489,Full Song,81.0,G# Major,1
2184,1490,Full Song,82.0,F# Major,1
2185,1491,Full Song,82.0,C# Major,1
2186,1492,Full Song,83.0,F# Major,1
2187,1493,Full Song,83.0,A Major,1
2188,1494,Full Song,83.5,C Major,1
2189,1495,Full Song,84.0,D Major,1
2190,1496,Full Song,85.0,G# Major,1
2191,1497,Full Song,85.0,G# Major,1
2192,1498,Full Song,86.0,G# Major,1
2193,1499,Full Song,86.0,F Major,1
2194,1500,Full Song,86.0,D# Major,1
2195,1501,Full Song,86.0,D# Major,1
2196,1502,Full Song,87.0,D Major,1
2197,1503,Full Song,87.5,D# Major,1
2198,1504,Full Song,88.0,E Major,1
2199,1505,Full Song,88.0,C# Major,1
2200,1506,Full Song,88.0,C# Major,1
2201,1507,Full Song,88.0,C# Major,1
2202,1508,Intro 1,86.0,F# Major,1
2203,1508,Intro 2,75.0,F# Major,2
2204,1508,Verse,89.0,D# Major,3
2205,1508,Chorus,89.5,F Major,4
2206,1508,Bridge,89.0,C# Major,5
2207,1509,Full Song,89.0,F Major,1
2208,1510,Full Song,90.0,G Major,1
2209,1511,Full Song,90.0,G Major,1
2210,1512,Full Song,90.0,G# Major,1
2211,1513,Full Song,90.0,C# Major,1
2212,1514,Full Song,90.0,B Major,1
2213,1515,Verse,90.5,C Major,1
2214,1515,Chorus,90.5,D# Major,2
2215,1516,Full Song,91.0,F# Major,1
2216,1517,Full Song,91.5,A Major,1
2217,1518,Full Song,92.0,A# Major,1
2218,1519,Full Song,93.0,A Major,1
2219,1520,Verse,94.0,C Major,1
2220,1520,Prechorus,94.0,E Major,2
2221,1520,Chorus,94.0,G Major,3
2222,1521,Full Song,94.5,E Major,1
2223,1522,Full Song,94.0,C Major,1
2224,1523,Full Song,94.0,C Major,1
2225,1524,Full Song,94.5,F# Major,1
2226,1525,Full Song,95.0,G# Major,1
2227,1526,Full Song,95.0,D Major,1
2228,1527,Full Song,95.5,G# Major,1
2229,1528,Full Song,97.0,F Major,1
2230,1529,Full Song,97.0,C# Major,1
2231,1530,Full Song,100.0,C Major,1
2232,1531,Full Song,101.0,F Major,1
2233,1532,Full Song,104.0,C# Major,1
2234,1533,Full Song,105.0,C# Major,1
2235,1534,Full Song,111.0,B Major,1
2236,1535,Full Song,116.0,B Major,1
2237,1536,Full Song,116.66,G Major,1
2238,1537,Verse,122.66,G# Major,1
2239,1537,Prechorus,122.66,A Major,2
2240,1537,Chorus,122.66,G# Major,3
2241,1538,Full Song,123.0,G Major,1
2242,1539,Full Song,123.0,G# Major,1
2243,1540,Full Song,124.0,F# Major,1
2244,1541,Full Song,125.0,C# Major,1
2245,1542,Full Song,125.0,C Major,1
2246,1543,Full Song,130.0,D Major,1
2247,1544,Full Song,132.0,F# Major,1
2248,1545,Full Song,132.0,G Major,1
2249,1546,Full Song,133.0,G Major,1
2250,1547,Full Song,135.0,F# Major,1
2251,1548,Full Song,136.0,G# Major,1
2252,1549,Full Song,70.0,A Major,1
2253,1550,Full Song,70.5,G# Major,1
2254,1551,Full Song,71.0,D# Major,1
2255,1552,Full Song,72.0,A# Major,1
2256,1553,Full Song,72.0,F# Major,1
2257,1554,Full Song,73.0,F Major,1
2258,1555,Full Song,73.0,E Major,1
2259,1556,Verse,75.0,F Major,1
2260,1556,Chorus A,75.0,D Major,2
2261,1556,Chorus B,75.0,D# Major,3
2262,1557,Full Song,75.0,E Major,1
2263,1558,Full Song,75.0,C Major,1
2264,1559,Full Song,75.0,C Major,1
2265,1560,Verse,76.5,A Major,1
2266,1560,Chorus,76.5,D Major,2
2267,1561,Full Song,77.0,G Major,1
2268,1562,Full Song,77.5,F# Major,1
2269,1563,Full Song,78.0,F# Major,1
2270,1564,Verse,78.5,C Major,1
2271,1564,Chorus,78.5,D Major,2
2272,1565,Full Song,79.5,A Major,1
2273,1566,Full Song,79.5,G# Major,1
2274,1567,Full Song,80.0,F# Major,1
2275,1568,Full Song,80.0,D Major,1
2276,1569,Full Song,80.0,D# Major,1
2277,1570,Verse,80.5,D# Major,1
2278,1570,Chorus,80.5,F# Major,2
2279,1571,Full Song,80.5,D Major,1
2280,1572,Full Song,81.5,F Major,1
2281,1573,Full Song,82.0,D Major,1
2282,1574,Full Song,82.0,A# Major,1
2283,1575,Full Song,82.5,A Major,1
2284,1576,Full Song,83.0,G Major,1
2285,1577,Full Song,83.0,G Major,1
2286,1578,Full Song,83.5,D# Major,1
2287,1579,Full Song,84.0,G Major,1
2288,1580,Full Song,85.0,F Major,1
2289,1581,Full Song,85.0,G Major,1
2290,1582,Full Song,85.0,G Major,1
2291,1583,Full Song,85.0,G Major,1
2292,1584,Full Song,86.0,A Major,1
2293,1585,Full Song,86.0,C Major,1
2294,1586,Full Song,87.0,E Major,1
2295,1587,Full Song,87.5,E Major,1
2296,1588,Full Song,88.0,G# Major,1
2297,1589,Full Song,88.0,G Major,1
2298,1590,Full Song,89.0,D Major,1
2299,1591,Full Song,90.0,D Major,1
2300,1592,Full Song,90.0,D Major,1
2301,1593,Full Song,91.0,G# Major,1
2302,1594,Full Song,91.0,A# Major,1
2303,1595,Full Song,91.5,D Major,1
2304,1596,Full Song,92.0,D Major,1
2305,1597,Full Song,92.0,F Major,1
2306,1598,Full Song,92.0,G# Major,1
2307,1599,Full Song,93.0,G Major,1
2308,1600,Full Song,93.0,C# Major,1
2309,1601,Full Song,93.5,C# Major,1
2310,1602,Full Song,95.0,D Major,1
2311,1603,Full Song,96.0,D Major,1
2312,1604,Full Song,97.0,E Major,1
2313,1605,Full Song,97.5,E Major,1
2314,1606,Full Song,100.0,G Major,1
2315,1607,Full Song,100.0,C Major,1
2316,1608,Full Song,107.0,D Major,1
2317,1609,Full Song,110.0,B Major,1
2318,1610,Full Song,110.0,G Major,1
2319,1611,Full Song,120.0,G# Major,1
2320,1612,Full Song,125.0,G Major,1
2321,1613,Full Song,127.0,D Major,1
2322,1614,Full Song,128.0,F# Major,1
2323,1615,Full Song,129.0,A Major,1
2324,1616,Full Song,130.0,G Major,1
2325,1617,Full Song,130.0,E Major,1
2326,1618,Full Song,130.0,A Major,1
2327,1619,Full Song,132.0,F Major,1
2328,1620,Full Song,132.0,F Major,1
2329,1621,Full Song,134.0,A# Major,1
2330,1622,Full Song,70.0,C Major,1
2331,1623,Full Song,70.0,A Major,1
2332,1624,Full Song,71.0,E Major,1
2333,1625,Full Song,71.0,F Major,1
2334,1626,Full Song,71.0,G# Major,1
2335,1627,Verse,72.0,F Major,1
2336,1627,Chorus,72.0,D# Major,2
2337,1628,Full Song,73.0,A Major,1
2338,1629,Full Song,76.0,F# Major,1
2339,1630,Full Song,77.5,C Major,1
2340,1631,Full Song,77.5,D Major,1
2341,1632,Full Song,80.5,D Major,1
2342,1633,Full Song,82.5,F# Major,1
2343,1634,Full Song,85.0,C# Major,1
2344,1635,Full Song,85.0,G Major,1
2345,1636,Full Song,85.0,G Major,1
2346,1637,Full Song,85.0,A# Major,1
2347,1638,Full Song,85.5,C# Major,1
2348,1639,Full Song,85.5,E Major,1
2349,1640,Full Song,86.0,C# Major,1
2350,1641,Full Song,86.0,G# Major,1
2351,1642,Full Song,86.5,D# Major,1
2352,1643,Full Song,87.0,E Major,1
2353,1644,Full Song,87.5,A Major,1
2354,1645,Full Song,88.0,C Major,1
2355,1646,Full Song,89.0,G Major,1
2356,1647,Full Song,89.0,F Major,1
2357,1648,Full Song,89.0,A# Major,1
2358,1649,Full Song,89.0,G Major,1
2359,1650,Full Song,89.0,F Major,1
2360,1651,Full Song,89.0,F# Major,1
2361,1652,Full Song,90.0,G Major,1
2362,1653,Full Song,90.0,C# Major,1
2363,1654,Full Song,90.0,E Major,1
2364,1655,Full Song,90.0,D Major,1
2365,1656,Full Song,90.0,A Major,1
2366,1657,Full Song,90.0,G Major,1
2367,1658,Full Song,90.0,F# Major,1
2368,1659,Full Song,91.0,G Major,1
2369,1660,Full Song,91.0,D Major,1
2370,1661,Full Song,92.0,G# Major,1
2371,1662,Full Song,92.0,C Major,1
2372,1663,Full Song,92.0,D Major,1
2373,1664,Full Song,93.0,D# Major,1
2374,1665,Full Song,93.0,A Major,1
2375,1666,Full Song,94.0,G Major,1
2376,1667,Full Song,94.0,D# Major,1
2377,1668,Full Song,94.0,G Major,1
2378,1669,Full Song,94.0,G# Major,1
2379,1670,Full Song,95.5,D Major,1
2380,1671,Full Song,97.0,F# Major,1
2381,1672,Full Song,97.0,C# Major,1
2382,1673,Full Song,100.0,G# Major,1
2383,1674,Full Song,100.0,E Major,1
2384,1675,Full Song,100.0,D Major,1
2385,1676,Full Song,105.0,E Major,1
2386,1677,Full Song,107.0,C# Major,1
2387,1678,Full Song,109.0,D# Major,1
2388,1679,Full Song,114.0,A Major,1
2389,1680,Full Song,115.0,G Major,1
2390,1681,Full Song,115.0,A Major,1
2391,1682,Full Song,115.0,C Major,1
